ticker,market,per,pbr,pcr,upjong_per,ev_ebitda,eps,bps,div_yield
340450,KOSDAQ,29.39,1.99,113.76,,30.0,229.0,3377.0,12.0
340570,KOSDAQ,8.54,1.92,11.51,,6.74,3160.0,14077.0,2.81
340810,KOSDAQ,,5.1,-8.1,30.03,-8.0,-717.0,800.0,0.0
340930,KOSDAQ,,1.25,14.81,63.01,-51.33,-434.0,645.0,0.0
342870,KOSDAQ,,0.43,3.03,10.84,2.89,-1220.0,8486.0,0.0
344820,KOSPI,,0.29,-21.84,2.96,12.42,-3505.0,84341.0,6.52
344860,KOSDAQ,,1.38,26.88,27.72,53.33,-25.0,1138.0,5.72
347000,KOSDAQ,9.45,1.13,18.42,63.01,14.57,198.0,1661.0,0.0
347700,KOSDAQ,,6.18,-51.04,32.18,109.92,-194.0,3291.0,0.0
347740,KOSDAQ,14.2,0.62,7.93,,2.51,124.0,2853.0,2.83
347770,KOSDAQ,,0.37,11.72,8.56,18.81,-356.0,2413.0,0.0
347850,KOSDAQ,,15.67,-93.81,,-73.23,-495.0,2939.0,0.0
347860,KOSDAQ,,3.08,-7.29,30.03,-5.33,-67.0,457.0,0.0
347890,KOSDAQ,30.59,0.93,-131.96,63.01,-24.4,138.0,4507.0,1.43
348030,KOSDAQ,,0.55,24.71,11.08,0.4,-239.0,5335.0,12.0
348080,KOSDAQ,,1.01,-2.66,,-8.04,-2384.0,3686.0,0.0
348150,KOSDAQ,,1.89,-9.4,,-2.99,-245.0,1470.0,12.0
348210,KOSDAQ,,2.12,-28.99,8.76,105.24,-481.0,14515.0,1.66
348340,KOSDAQ,,10.26,-29.75,65.43,-37.9,-2027.0,1751.0,0.0
348350,KOSDAQ,6.31,0.67,8.68,8.76,2.65,1411.0,13341.0,2.24
348370,KOSDAQ,,1.02,540.88,,-9.53,-6806.0,19840.0,0.0
348950,KOSPI,5.52,0.2,-9.47,37.03,27.63,214.0,5993.0,0.0
350520,KOSPI,6.24,0.37,119.74,32.33,11.25,533.0,9026.0,4.51
351320,KOSDAQ,,6.03,-11.72,8.56,-16.03,-399.0,640.0,0.0
351330,KOSDAQ,,0.92,-7.02,27.17,-4.84,-1084.0,3439.0,12.0
351870,KOSDAQ,,0.49,22.12,9.01,10.8,-91.0,4782.0,12.0
352090,KOSDAQ,8.95,1.09,7.14,10.84,4.13,408.0,3362.0,12.33
352480,KOSDAQ,34.35,0.82,8.66,27.72,5.27,626.0,26110.0,12.0
352700,KOSDAQ,,0.24,187.52,7.14,21.83,-460.0,6051.0,3.4
352770,KOSDAQ,,,-2.43,,-2.4,-2259.0,-3095.0,12.0
352910,KOSDAQ,,1.79,-49.35,30.03,-27.65,-69.0,2700.0,12.0
352940,KOSDAQ,41.33,0.53,2.61,10601.2,12.84,53.0,4097.0,12.0
353190,KOSDAQ,,0.51,266.83,,5.86,-68.0,5047.0,15.56
35320K,KOSPI,34.45,5.36,73.22,63.01,32.65,2952.0,18963.0,0.49
353590,KOSDAQ,,1.18,-54.15,8.13,7.83,-487.0,1311.0,12.0
353810,KOSDAQ,5.16,1.62,5.97,37.22,5.56,1204.0,3838.0,4.03
354200,KOSDAQ,,0.73,-1.39,,-8.84,-588.0,2142.0,0.0
354320,KOSDAQ,68.55,1.42,8.2,8.13,15.12,509.0,24598.0,12.0
355150,KOSDAQ,70.6,5.05,276.15,8.76,180.16,271.0,3782.0,12.0
355390,KOSDAQ,,0.96,-1.34,27.17,-1.17,-1291.0,1313.0,0.0
355690,KOSDAQ,,3.72,-5.71,63.01,-36.83,-831.0,1344.0,0.0
356680,KOSDAQ,83.43,9.88,344.49,30.03,96.46,205.0,1729.0,12.0
356860,KOSDAQ,24.81,5.61,99.72,8.76,28.13,1536.0,6795.0,0.54
356890,KOSDAQ,,0.76,-18.5,27.17,1.11,-27.0,3412.0,1.35
357230,KOSDAQ,9.49,0.54,17.46,,2.34,217.0,3839.0,3.39
357250,KOSPI,50.53,0.48,17.71,32.33,29.58,36.0,3768.0,6.67
357430,KOSPI,,0.3,13.14,32.33,-37.7,-149.0,3088.0,4.97
357550,KOSDAQ,37.44,3.59,31.62,10601.2,29.13,828.0,8625.0,12.0
357580,KOSDAQ,,1.64,6.36,18.18,10.56,-176.0,3927.0,0.0
357780,KOSDAQ,20.29,2.22,17.63,8.76,11.95,16410.0,150072.0,0.71
357880,KOSDAQ,,4.77,-16.1,27.17,-30.89,-579.0,370.0,0.0
358570,KOSDAQ,,6.01,-16.84,,-14.5,-613.0,1498.0,0.0
359090,KOSDAQ,14.6,0.49,-7.86,35.58,8.56,145.0,4302.0,2.36
360070,KOSDAQ,,0.68,87.45,63.01,-3.48,-4357.0,12326.0,0.0
360350,KOSDAQ,,2.01,-66.54,63.01,-26.91,-162.0,3016.0,0.0
361390,KOSDAQ,,1.78,-4.94,32.18,1023.51,-96.0,6753.0,0.0
361570,KOSDAQ,13.01,0.8,203.38,,14.55,137.0,2227.0,12.0
361610,KOSPI,,1.0,-35.82,,-24.25,-19576.0,15747.0,12.0
361670,KOSDAQ,,1.06,-9.51,63.01,-9.03,-101.0,3400.0,12.0
362320,KOSDAQ,23.38,0.9,-4.3,13.94,13.51,192.0,4988.0,0.0
362990,KOSDAQ,,0.62,-15.69,9.01,35.47,-14.0,1994.0,1.62
363250,KOSDAQ,,2.92,-4.26,,-4.34,-1376.0,1425.0,0.0
363260,KOSDAQ,16.74,0.68,1.2,9.01,3.12,253.0,6186.0,4.72
363280,KOSPI,,0.11,-2.42,10.11,-9.17,-1638.0,18886.0,0.0
36328K,KOSPI,,0.11,-2.42,10.11,-9.17,-1638.0,18886.0,0.0
364950,KOSDAQ,8.86,0.46,1.28,63.01,5.34,382.0,7278.0,12.0
365270,KOSDAQ,,4.37,-12.07,35.58,-12.15,-380.0,2108.0,0.0
365330,KOSDAQ,,0.84,-6.23,2.96,-52.64,-140.0,1803.0,0.0
365340,KOSDAQ,,2.87,-18.86,,-53.03,-3414.0,12254.0,0.0
365590,KOSDAQ,,12.04,-3.59,8.76,-3.57,-1093.0,138.0,0.0
365660,KOSDAQ,,24.0,322.06,,-203.82,-187.0,191.0,0.0
365900,KOSDAQ,,0.5,23.61,6.82,46.12,-118.0,5268.0,0.0
366030,KOSDAQ,5.98,1.07,15.68,7.14,5.85,741.0,4146.0,1.81
367000,KOSDAQ,,0.9,-10.98,27.17,-29.72,-229.0,3899.0,12.0
368600,KOSDAQ,,0.77,-2.79,63.01,-8.62,-736.0,1245.0,0.0
368770,KOSDAQ,30.2,8.09,78.48,63.01,34.04,411.0,1535.0,0.69
368970,KOSDAQ,,0.56,6.89,37.22,28.39,-327.0,4440.0,0.0
369370,KOSDAQ,,1.6,-25.58,,-7.72,-975.0,2027.0,0.0
370090,KOSDAQ,,1.24,-9.05,63.01,-3.22,-586.0,4663.0,12.0
371950,KOSDAQ,,8.84,-15.15,8.56,-10.96,-989.0,396.0,0.0
372170,KOSDAQ,24.24,0.84,34.78,63.01,-5.86,837.0,24305.0,0.39
372320,KOSDAQ,,4.68,-10.25,,-11.9,-3486.0,4581.0,0.0
372800,KOSDAQ,,1.81,-2.16,27.17,-4.6,-1320.0,1575.0,12.0
372910,KOSPI,,0.42,2.42,,0.95,-15.0,4755.0,12.0
373110,KOSDAQ,,4.07,-1.45,,-1.77,-744.0,250.0,12.0
373160,KOSDAQ,13.04,0.99,5.05,8.31,0.79,235.0,3080.0,0.0
373170,KOSDAQ,21.79,1.32,9.9,27.17,5.57,88.0,1448.0,3.48
373200,KOSDAQ,,2.09,-2.69,18.18,-16.77,-345.0,950.0,0.0
373220,KOSPI,,3.84,19.38,,31.56,-7193.0,95479.0,12.0
375500,KOSPI,6.02,0.66,16.12,15.34,5.57,14481.0,132181.0,1.02
37550K,KOSPI,6.02,0.66,16.12,15.34,5.57,14481.0,132181.0,1.02
37550L,KOSPI,6.02,0.66,16.12,15.34,5.57,14481.0,132181.0,1.02
376180,KOSDAQ,5.77,0.6,12.18,10.84,28.45,231.0,2237.0,7.51
376270,KOSDAQ,,16.89,-28.66,,-19.29,-2922.0,2010.0,0.0
376290,KOSDAQ,4.5,0.39,5.03,18.18,1.79,612.0,7000.0,0.87
376300,KOSDAQ,11.23,1.86,11.5,19.31,7.07,1530.0,9215.0,1.84
376900,KOSDAQ,,68.7,-23.38,,381.55,-798.0,405.0,0.0
376930,KOSDAQ,,0.97,-0.61,,-0.02,-2151.0,1602.0,0.0
376980,KOSDAQ,14.69,0.69,11.33,13.96,7.13,204.0,4377.0,12.0
377030,KOSDAQ,,28.99,-1.57,27.17,-10.7,-5187.0,62.0,0.0
377190,KOSPI,21.94,0.55,15.87,37.03,35.69,103.0,4097.0,5.3
377220,KOSDAQ,,0.72,-1.66,,-3.0,-3556.0,4098.0,0.0
377300,KOSPI,62.38,2.78,46.06,27.17,14.66,649.0,14583.0,0.0
377330,KOSDAQ,,0.64,-1.3,,-1.32,-1191.0,4242.0,12.0
377450,KOSDAQ,26.26,1.12,14.27,13.96,3.7,566.0,13220.0,1.75
377460,KOSDAQ,,4.76,-2.97,13.96,5090.02,-9.0,857.0,12.0
377480,KOSDAQ,,3.18,-11.83,27.17,-18.73,-702.0,3126.0,12.0
377740,KOSPI,,0.31,33.42,,5.55,-1232.0,15366.0,4.84
378340,KOSDAQ,,2.12,43.61,,-12.13,-703.0,5536.0,0.0
378800,KOSDAQ,,1.24,-1.26,35.58,0.04,-386.0,411.0,0.0
378850,KOSPI,1.59,0.3,1.12,8.13,4.13,1852.0,9719.0,2.55
380540,KOSDAQ,,18.75,-12.49,31.78,-44.53,-933.0,451.0,0.0
380550,KOSDAQ,,2.48,-4.67,69.07,-4.23,-1938.0,2737.0,0.0
381620,KOSDAQ,,1.71,45.88,65.43,-5.52,-584.0,3477.0,12.0
381970,KOSPI,41.02,1.71,4.0,7.9,4.21,155.0,3722.0,18.87
382150,KOSDAQ,,3.02,-5.43,,-3.21,-541.0,1112.0,0.0
382480,KOSDAQ,14.64,0.71,10.28,,12.62,108.0,2206.0,0.7
382800,KOSDAQ,7.5,1.25,18.2,8.76,17.56,679.0,4060.0,2.36
382840,KOSDAQ,,0.9,2.43,,4.14,-2054.0,5755.0,12.0
382900,KOSDAQ,,1.39,10.22,,85.04,-396.0,18162.0,12.0
383220,KOSPI,4.89,1.22,7.2,7.14,4.62,13659.0,54907.0,4.04
383310,KOSDAQ,30.26,1.53,-97.79,13.96,23.67,750.0,14798.0,0.88
383800,KOSPI,5.45,0.3,8.27,13.34,6.3,1487.0,27249.0,3.58
38380K,KOSPI,5.45,0.3,8.27,13.34,6.3,1487.0,27249.0,3.58
383930,KOSDAQ,,3.05,-9.74,,102.26,-1337.0,564.0,12.0
384470,KOSDAQ,,3.66,-3.61,69.07,-2.59,-756.0,705.0,0.0
386380,KOSDAQ,,13.7,-25.19,,-27.58,-4043.0,1526.0,0.0
387570,KOSDAQ,,1.78,-13.39,,-20.09,-107.0,3523.0,12.0
387690,KOSDAQ,20.53,9.23,-35.68,,37.13,777.0,1729.0,0.0
388050,KOSDAQ,25.52,4.51,10.59,45.96,15.51,400.0,2259.0,0.98
388210,KOSDAQ,15.34,3.37,13.62,8.76,10.32,4705.0,21427.0,0.0
388610,KOSDAQ,28.33,1.23,20.48,,14.53,204.0,4688.0,0.0
388720,KOSDAQ,,8.69,-69.93,65.43,-72.92,-1364.0,7863.0,12.0
388790,KOSDAQ,164.08,7.04,-155.12,31.78,150.84,30.0,689.0,0.0
388870,KOSDAQ,,7.42,-8.64,,-5.06,-733.0,751.0,12.0
389020,KOSDAQ,,1.69,150.36,31.78,-18.23,-580.0,8786.0,0.0
389030,KOSDAQ,,2.15,-9.13,,-8.52,-572.0,902.0,0.0
389140,KOSDAQ,,2.06,-25.24,,-49.91,-766.0,2580.0,12.0
389260,KOSDAQ,7.67,1.25,162.48,,11.53,1691.0,10381.0,12.0
389470,KOSDAQ,,3.85,-13.36,35.58,-15.45,-249.0,6363.0,0.0
389500,KOSDAQ,,13.33,-35.99,65.43,-56.77,-2702.0,3034.0,0.0
389650,KOSDAQ,1028.59,4.92,189.87,,-1056.58,28.0,5939.0,0.0
389680,KOSDAQ,,2.25,-7.43,27.17,-3.52,-289.0,1122.0,0.0
391710,KOSDAQ,,3.11,-11.78,27.17,-29.41,-127.0,443.0,12.0
393210,KOSDAQ,136.82,1.24,99.73,27.17,-34.12,16.0,1760.0,12.0
393890,KOSDAQ,,0.36,-11.95,,-18.64,-4382.0,26676.0,12.0
393970,KOSDAQ,,0.81,-1.97,,-8.33,-2025.0,3468.0,12.0
394280,KOSDAQ,,8.99,-10.77,8.76,-9.29,-1165.0,895.0,0.0
394420,KOSDAQ,,4.97,-9.71,,-9.73,-1125.0,1805.0,0.0
394800,KOSDAQ,40.82,4.55,-36.19,69.07,-28.93,99.0,892.0,0.0
395400,KOSPI,42.13,0.8,66.72,32.33,63.92,124.0,6516.0,1.31
396270,KOSDAQ,,5.1,-4.22,8.76,-8.84,-347.0,417.0,12.0
396300,KOSDAQ,14.9,1.55,-10.59,63.01,42.36,313.0,3007.0,12.0
396470,KOSDAQ,20.75,1.56,54.8,8.76,19.22,316.0,4212.0,1.07
396690,KOSPI,,0.39,15.11,37.03,48.97,-429.0,3610.0,9.3
397030,KOSDAQ,,4.27,-119.86,35.58,-60.08,-390.0,4138.0,0.0
397810,KOSDAQ,,0.77,14.74,9.01,2.0,-452.0,8837.0,3.67
398120,KOSDAQ,20.3,0.9,-5.13,,13.95,95.0,2153.0,0.0
399720,KOSDAQ,,6.62,-547.34,8.76,-48.04,-469.0,6054.0,0.0
400760,KOSPI,,0.81,19.2,32.33,43.05,-33.0,3483.0,5.3
402030,KOSDAQ,,7.19,-20.16,30.03,-23.56,-711.0,1770.0,12.0
402340,KOSPI,4.11,2.45,349.72,8.76,14.98,248219.0,416096.0,0.0
402490,KOSDAQ,12.69,1.33,-6.22,8.76,18.82,531.0,5064.0,0.0
403490,KOSDAQ,,0.53,6.13,37.22,18.82,-795.0,3964.0,0.0
403850,KOSDAQ,4.13,0.85,7.69,,1.51,3082.0,14922.0,12.0
403870,KOSDAQ,51.81,13.86,44.5,8.76,44.1,1031.0,3853.0,0.94
404990,KOSPI,9.44,0.83,18.12,32.33,15.78,397.0,4520.0,3.6
405000,KOSDAQ,,9.84,-2.56,,-3.75,-2013.0,342.0,0.0
405100,KOSDAQ,30.33,1.77,11.99,8.76,9.71,444.0,7580.0,3.57
405920,KOSDAQ,,0.35,3.27,17.65,11.73,-80.0,4984.0,12.0
406820,KOSDAQ,,1.33,58.87,27.72,-48.9,-208.0,1914.0,12.0
407400,KOSDAQ,,0.56,17.05,10.84,31.96,-320.0,3544.0,12.0
408470,KOSDAQ,47.72,0.87,13.06,27.17,4.28,100.0,5476.0,12.0
408900,KOSDAQ,,0.9,-24.19,,-7.64,-2.0,1144.0,12.0
408920,KOSDAQ,7.22,1.46,6.38,19.31,3.3,403.0,1993.0,4.12
411080,KOSDAQ,,2.22,336.33,30.03,-119.01,-123.0,3227.0,2.09
412350,KOSDAQ,,3.0,-5.54,8.76,-5.92,-1213.0,1582.0,0.0
412540,KOSDAQ,,,-2.56,,-30.24,-569.0,-3636.0,12.0
413390,KOSDAQ,13.05,1.21,15.54,,7.82,485.0,5229.0,1.58
413630,KOSDAQ,43.09,3.87,44.37,65.43,38.92,110.0,1220.0,1.27
413640,KOSDAQ,51.81,1.3,-8.36,27.17,11.86,112.0,4451.0,12.0
415380,KOSDAQ,10.96,0.69,10.33,931.27,1.18,199.0,3160.0,4.58
415640,KOSPI,6.45,1.54,,6.45,,457.0,6781.0,12.0
416180,KOSDAQ,,1.95,-24.94,,32.0,-126.0,12136.0,0.84
417010,KOSDAQ,103.17,2.53,-316.68,63.01,61.65,60.0,2435.0,12.0
417030,KOSDAQ,,,-2.68,40.42,-11.8,-4142.0,-45808.0,0.0
417180,KOSDAQ,,0.45,8.46,19.31,-4.31,-94.0,8996.0,0.0
417200,KOSDAQ,720.65,4.69,153.03,,105.66,18.0,2724.0,0.17
417310,KOSPI,25.48,0.49,20.91,32.33,50.0,93.0,4864.0,4.8
417500,KOSDAQ,11.99,1.56,14.04,8.76,9.57,333.0,2553.0,2.51
417790,KOSDAQ,6.11,0.61,5.74,63.01,-0.25,1094.0,10928.0,2.99
417840,KOSDAQ,27.35,4.68,42.88,8.76,51.17,531.0,3105.0,0.0
417860,KOSDAQ,3.0,2.24,14.02,30.03,14.23,2368.0,3167.0,0.0
417970,KOSDAQ,7.36,0.88,23.2,65.43,2.53,1386.0,11572.0,2.75
418250,KOSDAQ,,17.49,-7.09,30.03,-12.05,-340.0,375.0,0.0
418420,KOSDAQ,,11.91,-24.37,8.76,-29.02,-358.0,344.0,0.0
418470,KOSDAQ,5.33,0.91,6.34,11.75,0.45,1780.0,10374.0,5.8
418550,KOSDAQ,,0.86,177.87,15.34,24.95,-206.0,5614.0,12.0
418620,KOSDAQ,,1.41,-0.98,30.03,-1.4,-635.0,472.0,0.0
419050,KOSDAQ,,1.23,5.26,8.13,9.43,-75.0,1265.0,12.0
419080,KOSDAQ,,1.39,-7.39,8.56,-6.07,-563.0,3438.0,0.0
419120,KOSDAQ,14.91,0.57,5.78,30.03,4.27,154.0,4014.0,4.35
419530,KOSDAQ,54.33,1.96,6.63,,4.04,319.0,8852.0,0.0
419540,KOSDAQ,,0.88,-6.63,,-25.1,-216.0,3538.0,0.0
420570,KOSDAQ,8.62,1.37,24.63,27.72,8.72,994.0,6254.0,2.92
420770,KOSDAQ,63.91,6.46,52.28,8.76,93.93,1655.0,16371.0,0.76
424760,KOSDAQ,13.19,0.75,6.26,27.17,4.26,160.0,2823.0,0.0
424870,KOSDAQ,,3.2,-12.23,35.58,-11.0,-362.0,1099.0,0.0
424960,KOSDAQ,,2.41,-15.81,8.13,-12.17,-519.0,1618.0,12.0
424980,KOSDAQ,,1.92,-23.07,8.76,-41.19,-438.0,4659.0,12.0
425040,KOSDAQ,11.6,1.0,9.81,8.76,5.67,856.0,9904.0,1.51
425420,KOSDAQ,31.34,4.57,50.49,8.76,28.32,1793.0,12288.0,0.0
429270,KOSDAQ,,1.13,-3.19,8.76,-4.76,-1464.0,2789.0,0.0
430690,KOSDAQ,,1.02,-97.61,30.03,-34.45,-176.0,2923.0,0.0
431190,KOSDAQ,,0.91,12.41,27.17,-6.21,-488.0,3773.0,12.0
432320,KOSPI,,0.9,8.45,37.03,142.11,-1087.0,1840.0,9.45
432430,KOSDAQ,,1.43,-2.97,11.75,-3.54,-428.0,1451.0,12.0
432470,KOSDAQ,,1.5,-8.41,,-162.7,-287.0,6537.0,12.0
432720,KOSDAQ,,4.63,-8.55,8.76,-4.62,-1326.0,2165.0,0.0
432980,KOSDAQ,,0.85,11.32,35.58,16.24,-71.0,3705.0,12.0
434480,KOSDAQ,18.81,0.92,43.37,30.03,10.4,156.0,3197.0,12.0
435570,KOSDAQ,,0.95,245.43,37.22,37.29,-216.0,7359.0,1.87
437730,KOSDAQ,,13.18,16519.16,8.13,320.33,-147.0,3756.0,0.1
438700,KOSDAQ,,0.75,-2.4,30.03,-2.73,-374.0,2379.0,12.0
439090,KOSDAQ,19.45,2.07,23.38,27.72,13.46,815.0,7654.0,12.0
439580,KOSDAQ,20.85,1.79,17.44,,218.56,125.0,1456.0,12.0
439960,KOSDAQ,,10.36,-27.55,65.43,-48.5,-450.0,1075.0,0.0
440110,KOSDAQ,,46.51,-791.46,8.76,-53.93,-1985.0,1275.0,0.0
440290,KOSDAQ,8.47,0.54,12.84,13.18,6.31,205.0,3218.0,6.9
440320,KOSDAQ,,0.61,11.22,,-80.72,-626.0,3561.0,0.0
441270,KOSDAQ,,1.83,-239.97,18.18,40.67,-273.0,4842.0,0.0
443060,KOSPI,31.71,11.89,32.71,11.9,27.72,7459.0,19898.0,1.67
443250,KOSDAQ,10.82,1.11,4.64,19.31,-0.45,491.0,4784.0,5.01
443670,KOSDAQ,33.11,1.91,39.4,27.17,16.69,160.0,2774.0,0.0
444530,KOSDAQ,,2.75,-38.47,27.17,-11.34,-651.0,1743.0,0.0
445090,KOSDAQ,,2.57,-34.62,8.76,-10.35,-624.0,7808.0,12.0
445180,KOSDAQ,7.14,1.13,5.78,8.76,4.29,1066.0,6719.0,1.58
445680,KOSDAQ,,16.63,-70.42,,-84.7,-751.0,2847.0,0.0
446070,KOSPI,,0.21,13.94,2.96,9.87,-317.0,18457.0,12.0
446540,KOSDAQ,28.11,3.02,32.83,63.01,297.71,318.0,2964.0,0.0
446840,KOSDAQ,,5.17,-7.93,30.03,-6.34,-825.0,580.0,0.0
448280,KOSDAQ,50.39,2.13,-34.51,13.96,182.44,179.0,4235.0,0.77
448710,KOSDAQ,7.42,0.88,9.24,32.18,8.73,1483.0,12439.0,1.36
448730,KOSPI,149.33,1.21,43.46,32.33,105.68,36.0,4411.0,1.29
448900,KOSDAQ,142.91,5.34,40.62,8.13,50.21,362.0,9706.0,0.0
450080,KOSPI,37.26,2.31,27.61,,-78.13,949.0,15284.0,0.0
450330,KOSDAQ,,0.97,22.87,,11.33,-19.0,5359.0,1.15
450520,KOSDAQ,,0.73,-3.33,30.03,-8.04,-146.0,2611.0,12.0
450950,KOSDAQ,31.89,4.31,38.25,,14.08,162.0,1202.0,2.05
451220,KOSDAQ,18.81,1.74,59.8,8.76,21.39,433.0,4683.0,12.0
451250,KOSDAQ,10.38,1.52,22.93,27.72,8.28,686.0,4673.0,2.81
451760,KOSDAQ,14.12,1.05,-144.65,32.18,-6.7,525.0,7090.0,0.0
452160,KOSDAQ,,0.76,11.34,8.76,17.01,-252.0,3913.0,3.37
452190,KOSDAQ,33.92,3.83,389.61,,43.49,149.0,1325.0,12.0
452200,KOSDAQ,,1.48,-8.84,,-4.76,-121.0,1137.0,0.0
452260,KOSPI,19.66,0.6,6.55,20.4,13.33,133.0,4315.0,12.0
45226K,KOSPI,19.66,0.6,6.55,20.4,13.33,133.0,4315.0,12.0
452280,KOSDAQ,,2.66,157.04,65.43,22.98,-15.0,4878.0,0.0
452300,KOSDAQ,11.62,0.94,32.74,13.18,12.26,201.0,2481.0,1.24
452400,KOSDAQ,69.25,0.4,-21.82,,10.0,80.0,13974.0,12.0
452430,KOSDAQ,,23.01,70.35,8.76,-96.57,-45.0,1691.0,0.0
452450,KOSDAQ,,4.4,-27.86,27.17,-11.28,-752.0,1222.0,12.0
453450,KOSDAQ,84.81,0.77,18.57,3.44,12.2,149.0,16487.0,12.0
453860,KOSDAQ,,0.8,15.98,27.72,35.45,-1110.0,10201.0,6.12
454910,KOSPI,,13.33,-253.33,65.43,-80.52,-794.0,5079.0,12.0
455180,KOSDAQ,,0.49,13.19,63.01,-26.34,-586.0,2764.0,0.0
455900,KOSDAQ,,10.04,-42.36,,-33.99,-589.0,2013.0,0.0
456010,KOSDAQ,,5.73,-84.26,31.78,-31.34,-1039.0,3234.0,0.0
456070,KOSDAQ,,2.05,-5.51,35.58,-2.39,-1792.0,2526.0,0.0
456160,KOSDAQ,,4.14,-33.51,35.58,-47.52,-1063.0,7968.0,0.0
457190,KOSPI,293.84,14.03,418.49,10601.2,151.91,219.0,4583.0,12.0
457370,KOSDAQ,20.51,1.3,14.0,8.56,8.52,475.0,7500.0,2.06
457550,KOSDAQ,21.24,2.51,33.23,,16.17,665.0,5622.0,1.06
457600,KOSDAQ,,3.87,13.85,8.31,-31.38,-360.0,1177.0,0.0
458350,KOSDAQ,54.08,0.9,15.7,9.01,4.81,56.0,3342.0,12.0
458650,KOSDAQ,13.7,0.5,5.57,,-2.33,552.0,15046.0,3.97
458870,KOSDAQ,20.87,12.81,417.32,69.07,49.59,1102.0,1795.0,0.0
459100,KOSDAQ,21.44,1.28,-1.78,18.18,15.73,187.0,3136.0,7.5
459510,KOSDAQ,,8.37,-24.85,65.43,-27.64,-1294.0,1908.0,0.0
459550,KOSDAQ,,1.22,22.96,18.18,2.29,-53.0,1909.0,0.0
460470,KOSDAQ,,1.6,-9.85,,-12.13,-177.0,1731.0,12.0
460850,KOSPI,,0.16,1.16,22.68,21.05,-326.0,33066.0,5.64
460860,KOSPI,34.19,0.26,4.31,22.68,9.81,291.0,38189.0,4.02
460870,KOSDAQ,13.85,1.22,-31.15,14.41,7.97,198.0,2244.0,12.0
460930,KOSDAQ,18.51,1.75,12.44,11.9,11.02,702.0,7421.0,1.0
460940,KOSDAQ,49.29,1.55,-40.27,,28.65,99.0,3165.0,0.82
461030,KOSDAQ,,1.54,-5.65,,-2.16,-537.0,1626.0,12.0
461300,KOSDAQ,3.38,0.97,4.22,8.31,2.14,5422.0,18793.0,8.49
462310,KOSDAQ,,0.66,-10.42,7.14,13.63,-12.0,5885.0,0.0
462350,KOSDAQ,,2.09,-2.82,32.18,-2.93,-2685.0,2952.0,0.0
462510,KOSDAQ,,5.08,-1.88,,-2.1,-1109.0,557.0,12.0
462520,KOSPI,,0.7,9.1,20.76,8.15,-266.0,18244.0,7.86
462860,KOSDAQ,15.69,2.42,2.87,27.17,1.67,163.0,1058.0,1.17
462870,KOSPI,10.13,1.84,11.73,11.08,7.01,3100.0,17091.0,0.0
462980,KOSDAQ,7.6,1.22,17.9,27.17,3.8,210.0,1305.0,12.0
463020,KOSDAQ,121.4,1.13,54.74,27.17,-47.69,56.0,6055.0,0.0
463480,KOSDAQ,,1.39,-124.3,8.13,86.49,-235.0,2837.0,12.0
464080,KOSDAQ,,11.79,-15.14,63.01,-12.1,-1219.0,821.0,0.0
464280,KOSDAQ,5.95,0.65,8.12,35.58,4.07,932.0,8488.0,12.0
464490,KOSDAQ,,2.12,-9.62,,-10.39,-946.0,2138.0,12.0
464500,KOSDAQ,,0.9,-2.34,8.76,-1.53,-265.0,1796.0,12.0
464580,KOSDAQ,,0.93,6.94,,4.13,-29.0,1692.0,12.0
465480,KOSDAQ,4.56,0.63,7.58,27.17,8.19,820.0,5926.0,2.67
465770,KOSPI,,0.57,1.33,11.43,5.82,-2391.0,5353.0,0.0
466100,KOSDAQ,,10.11,-195.02,65.43,-336.92,-107.0,2260.0,0.0
466410,KOSDAQ,7.54,0.57,6.85,30.03,-0.97,1123.0,14935.0,12.0
466690,KOSDAQ,80.28,1.05,613.92,13.18,-320.56,25.0,1907.0,12.0
468530,KOSDAQ,,15.83,-40.18,,-33.51,-1108.0,2056.0,0.0
468760,KOSDAQ,101.36,1.01,37.89,13.18,-195.25,21.0,2057.0,0.0
469480,KOSDAQ,162.02,1.04,45.54,13.18,-240.99,13.0,2040.0,0.0
469610,KOSDAQ,14.78,1.97,10.78,8.56,10.2,1029.0,7717.0,0.0
469750,KOSDAQ,37.39,0.94,-218.37,,157.04,27.0,1052.0,0.0
469900,KOSDAQ,65.04,1.06,37.76,13.18,-421.9,32.0,1983.0,12.0
471820,KOSDAQ,14.85,0.92,25.79,35.58,11.26,265.0,4268.0,4.7
472230,KOSDAQ,98.2,1.02,42.94,13.18,-240.84,21.0,2050.0,12.0
472850,KOSDAQ,7.19,1.18,5.24,7.14,5.43,685.0,4166.0,3.19
473000,KOSDAQ,280.18,1.05,50.18,13.18,-196.29,7.0,1984.0,12.0
473050,KOSDAQ,67.61,1.04,42.45,13.18,-375.96,31.0,2022.0,12.0
473950,KOSDAQ,168.92,1.05,50.21,13.18,-220.79,12.0,1958.0,12.0
473980,KOSDAQ,7.42,1.04,151.87,,8.01,1429.0,10149.0,0.0
474170,KOSDAQ,,1.28,7.29,32.18,277.69,-54.0,5276.0,12.0
474490,KOSDAQ,59.74,1.02,35.95,13.18,-350.23,35.0,2040.0,12.0
474610,KOSDAQ,15.41,1.79,22.68,32.18,13.94,457.0,3928.0,0.0
474650,KOSDAQ,,4.62,-26.53,65.43,-32.78,-1258.0,6035.0,0.0
