date,market,score,score_rv,volatility,volatility_rv,momentum,strength,trend,risk,safe,breadth,raw_vol20,raw_volsrc,raw_vk,raw_mom,raw_trend,raw_risk,raw_safe,raw_strength,raw_bread,raw_nh,raw_nl
20210312,KOSDAQ,36.4,36.8,19.76,21.228,54.74,65.154,22.163,28.571,16.155,62.75,26.122,25.64,25.64,2.337,-4.026,-2.536,-6.513,2.311,34.394,60.0,30.0
20210315,KOSDAQ,36.3,38.4,19.092,26.168,55.14,72.363,15.754,29.64,11.482,60.748,25.054,25.9,25.9,2.417,-5.608,-2.389,-8.429,3.082,33.867,69.0,29.0
20210316,KOSDAQ,41.7,41.4,24.433,23.632,61.816,67.69,23.498,43.792,16.422,55.407,25.808,24.28,24.28,3.814,-3.793,-0.756,-6.438,2.617,32.417,62.0,28.0
20210317,KOSDAQ,42.5,42.3,23.765,23.231,62.75,72.764,24.299,42.056,17.49,58.879,25.837,24.53,24.53,4.035,-3.673,-0.922,-5.786,3.156,33.286,70.0,29.0
20210318,KOSDAQ,46.4,45.0,29.372,24.7,64.486,74.366,33.378,39.119,27.637,62.75,25.658,22.69,22.69,4.571,-1.818,-1.149,-3.319,3.305,34.369,70.0,27.0
20210319,KOSDAQ,49.4,48.9,26.302,24.7,65.154,79.84,36.716,62.884,28.171,66.489,25.674,23.61,23.61,4.715,-1.347,0.844,-3.145,4.455,35.328,84.0,26.0
20210322,KOSDAQ,52.0,51.9,25.768,25.367,65.955,82.109,44.726,70.895,33.244,72.096,25.393,23.7,23.7,4.976,0.114,1.552,-2.018,5.295,37.462,98.0,29.0
20210323,KOSDAQ,52.0,52.0,27.904,28.037,61.682,66.756,49.8,85.581,42.991,63.685,24.702,23.19,23.19,3.889,1.037,3.165,-0.264,2.607,34.544,66.0,32.0
20210324,KOSDAQ,59.8,62.6,29.773,39.119,64.352,77.303,73.298,93.191,57.677,67.156,21.502,22.71,22.71,4.617,5.242,5.196,3.089,3.831,35.611,82.0,32.0
20210325,KOSDAQ,57.5,63.6,33.912,54.206,64.619,77.303,55.007,92.39,41.789,77.036,18.269,21.69,21.69,4.647,2.006,4.953,-0.457,3.831,39.377,79.0,29.0
20210326,KOSDAQ,61.8,69.7,39.252,65.688,65.287,75.968,70.093,88.251,59.012,73.565,15.737,20.36,20.36,4.744,4.679,3.747,3.331,3.678,38.13,75.0,27.0
20210328,KOSDAQ,55.7,58.3,57.009,65.688,64.486,0.0,69.96,88.117,64.085,0.0,15.737,16.58,,4.658,4.679,3.747,4.27,,,,
20210329,KOSDAQ,57.8,66.8,37.116,67.156,62.483,70.761,62.617,87.45,46.595,77.971,15.555,21.01,21.01,4.296,3.35,3.608,0.644,2.989,39.696,73.0,34.0
20210330,KOSDAQ,59.3,68.1,38.585,68.091,64.352,75.834,59.813,85.447,54.206,81.442,15.392,20.64,20.64,4.65,2.929,3.35,2.218,3.678,41.916,79.0,31.0
20210331,KOSDAQ,60.0,69.0,39.252,69.159,62.483,81.175,62.35,80.774,59.546,80.641,15.263,20.44,20.44,4.367,3.236,2.647,3.439,4.828,40.951,95.0,32.0
20210401,KOSDAQ,63.4,71.4,41.121,67.557,66.756,84.112,69.159,80.107,68.224,81.308,15.442,19.88,19.88,5.331,4.58,2.56,5.047,5.977,41.535,112.0,34.0
20210402,KOSDAQ,67.3,78.8,43.391,81.842,67.957,81.041,83.712,85.447,80.107,82.243,12.946,19.51,19.51,5.71,7.22,3.325,7.169,4.824,42.483,101.0,38.0
20210404,KOSDAQ,67.6,68.9,80.641,85.047,67.423,0.0,88.652,87.85,89.453,0.0,12.119,13.939,,5.61,8.225,3.633,9.229,,,,
20210405,KOSDAQ,70.0,82.8,45.928,88.385,66.622,85.047,91.589,85.981,90.387,82.777,11.532,18.97,18.97,5.46,8.954,3.454,9.906,7.351,44.155,135.0,39.0
20210406,KOSDAQ,68.7,82.0,49.666,94.126,66.222,82.777,81.842,82.377,85.581,83.979,10.037,18.34,18.34,5.213,6.676,2.914,8.306,5.59,46.257,115.0,42.0
20210407,KOSDAQ,67.8,81.9,53.138,100.0,67.023,84.913,72.23,78.505,73.965,84.246,8.105,17.45,17.45,5.584,5.157,2.439,6.2,7.121,47.601,132.0,39.0
20210408,KOSDAQ,72.3,84.3,59.68,99.733,71.429,83.044,78.505,81.575,82.777,84.112,8.415,16.19,16.19,6.391,5.947,2.744,7.591,5.743,47.028,112.0,37.0
20210409,KOSDAQ,71.0,84.0,56.475,100.0,73.565,83.979,72.23,83.845,76.368,84.246,7.375,16.69,16.69,7.036,5.182,3.072,6.556,6.202,47.575,117.0,36.0
20210411,KOSDAQ,69.6,69.6,100.0,99.866,73.164,0.0,69.693,74.099,69.559,0.0,7.422,10.509,,6.89,4.833,2.064,5.521,,,,
20210412,KOSDAQ,71.9,84.5,57.944,99.733,75.968,85.18,73.698,83.845,67.156,84.246,7.97,16.54,16.54,7.931,5.35,3.081,5.054,7.957,48.034,139.0,35.0
20210413,KOSDAQ,71.5,85.0,54.606,99.466,79.306,82.109,79.573,72.096,76.502,83.845,8.356,17.11,17.11,8.789,6.119,1.857,6.6,5.509,47.51,107.0,35.0
20210414,KOSDAQ,72.3,84.5,58.611,99.332,79.84,80.507,79.706,67.156,79.84,83.311,8.363,16.49,16.49,9.003,6.18,1.34,7.188,5.05,46.464,99.0,33.0
20210415,KOSDAQ,69.2,83.4,52.47,100.0,78.638,73.031,83.044,61.415,84.646,81.709,7.092,17.6,17.6,8.732,7.142,0.833,7.982,3.443,43.558,82.0,37.0
20210416,KOSDAQ,70.4,84.6,52.47,100.0,81.041,80.374,82.777,55.274,87.049,81.842,7.066,17.61,17.61,9.358,7.108,0.358,8.655,4.897,43.803,101.0,37.0
20210418,KOSDAQ,72.7,72.6,100.0,99.733,80.24,0.0,82.243,59.546,86.649,0.0,7.131,10.296,,9.164,6.977,0.652,8.637,,,,
20210419,KOSDAQ,73.4,87.9,51.402,99.599,82.243,81.976,85.581,78.371,89.853,81.175,7.26,18.04,18.04,9.779,7.605,2.415,9.346,5.509,43.267,109.0,37.0
20210420,KOSDAQ,73.1,87.4,51.936,99.599,82.243,81.041,87.183,73.565,87.984,83.445,7.149,17.96,17.96,9.823,7.858,1.949,8.909,5.356,47.013,105.0,35.0
20210421,KOSDAQ,69.8,85.6,46.195,98.798,77.57,77.837,82.911,81.175,86.115,82.911,8.256,18.95,18.95,8.606,7.14,2.673,8.553,4.434,46.032,95.0,37.0
20210422,KOSDAQ,72.4,86.4,52.203,98.798,78.638,77.837,82.51,87.583,84.913,82.777,8.252,17.86,17.86,8.793,7.061,3.559,8.274,4.431,45.899,93.0,35.0
20210423,KOSDAQ,72.2,87.0,49.666,98.932,78.104,81.976,84.513,85.581,84.379,82.377,8.056,18.33,18.33,8.743,7.389,3.316,8.153,5.496,45.166,106.0,34.0
20210425,KOSDAQ,73.7,73.6,99.599,99.065,77.036,0.0,79.973,85.047,81.709,0.0,7.77,10.763,,8.568,6.32,3.123,7.555,,,,
20210426,KOSDAQ,71.3,86.2,49.533,99.065,78.104,84.112,79.306,82.51,83.178,82.377,7.753,18.36,18.36,8.746,6.182,2.817,7.851,6.489,45.55,121.0,36.0
20210427,KOSDAQ,68.3,82.1,51.535,97.597,73.298,83.445,72.23,73.698,76.235,81.575,8.767,18.1,18.1,7.627,5.249,1.952,6.723,6.031,44.386,117.0,38.0
20210428,KOSDAQ,58.0,68.8,46.595,82.51,63.418,65.554,58.478,64.219,63.151,78.238,12.428,18.92,18.92,5.09,2.939,0.996,4.313,2.748,41.017,73.0,37.0
20210429,KOSDAQ,55.4,65.6,46.729,80.641,58.344,63.418,55.407,61.282,57.41,72.63,12.812,18.92,18.92,4.16,2.277,0.775,3.25,2.595,38.856,71.0,37.0
20210430,KOSDAQ,52.8,62.5,47.13,79.306,54.606,59.947,48.865,60.881,52.203,63.551,13.076,18.84,18.84,3.273,1.051,0.718,2.056,2.212,35.469,66.0,37.0
20210502,KOSDAQ,51.0,52.0,78.638,81.842,53.672,0.0,44.192,51.802,44.192,0.0,12.686,14.353,,3.155,0.146,-0.001,0.063,,,,
20210503,KOSDAQ,44.6,50.9,52.069,73.031,43.658,65.287,27.77,27.103,27.37,54.473,14.585,18.09,18.09,0.782,-2.788,-2.638,-3.196,2.746,33.077,74.0,38.0
20210504,KOSDAQ,46.4,50.5,57.41,71.162,45.127,61.282,30.441,26.302,30.441,48.198,14.789,16.89,16.89,1.249,-2.243,-2.737,-2.497,2.365,31.66,69.0,38.0
20210505,KOSDAQ,38.3,40.9,67.69,76.235,44.593,0.0,25.234,17.223,27.103,0.0,14.049,15.348,,1.158,-3.343,-3.719,-3.302,,,,
20210506,KOSDAQ,44.7,51.1,56.876,78.371,45.794,69.693,21.896,12.15,24.166,48.865,13.515,17.0,17.0,1.365,-3.997,-4.301,-3.881,3.204,31.87,81.0,39.0
20210507,KOSDAQ,47.7,52.5,61.015,77.17,47.931,74.099,23.765,14.686,24.433,51.802,13.876,16.43,16.43,2.144,-3.561,-4.026,-3.855,3.738,32.391,81.0,32.0
20210509,KOSDAQ,39.3,41.8,68.625,77.17,47.263,0.0,23.899,18.692,27.904,0.0,13.883,15.227,,2.053,-3.511,-3.601,-3.18,,,,
20210510,KOSDAQ,49.3,54.4,55.007,72.096,55.274,80.507,28.171,11.615,30.04,52.203,14.737,17.34,17.34,3.456,-2.821,-4.405,-2.809,5.263,32.501,101.0,32.0
20210511,KOSDAQ,41.4,48.9,40.988,65.821,46.328,81.175,20.828,10.814,22.83,52.069,15.416,20.0,20.0,1.888,-4.21,-4.548,-4.441,5.416,32.454,105.0,34.0
20210512,KOSDAQ,32.6,43.0,31.909,66.622,42.323,58.879,13.885,8.545,14.019,43.124,15.325,22.17,22.17,0.622,-6.058,-4.895,-7.595,2.134,30.663,65.0,37.0
20210513,KOSDAQ,28.0,36.8,33.378,62.884,36.048,39.786,9.212,10.28,11.081,33.912,15.824,21.9,21.9,-1.027,-7.763,-4.702,-8.623,0.533,28.522,54.0,47.0
20210514,KOSDAQ,36.7,40.6,44.459,57.276,41.522,58.879,16.288,8.812,17.089,42.59,17.142,19.32,19.32,0.464,-5.429,-4.851,-6.329,2.133,30.497,65.0,37.0
20210516,KOSDAQ,30.7,31.6,55.007,57.81,40.854,0.0,15.487,8.278,17.089,0.0,17.022,17.519,,0.408,-5.751,-4.99,-6.372,,,,
20210517,KOSDAQ,35.0,39.0,44.726,58.211,38.852,53.004,14.019,10.948,13.618,39.786,16.962,19.29,19.29,-0.076,-6.264,-4.645,-7.777,1.522,29.749,65.0,45.0
20210518,KOSDAQ,38.8,40.4,51.802,57.143,41.923,59.279,16.155,7.21,15.354,40.988,17.304,18.23,18.23,0.563,-5.621,-5.212,-6.789,2.207,30.212,64.0,35.0
20210519,KOSDAQ,30.8,31.6,54.74,57.41,41.789,0.0,14.152,11.615,13.618,0.0,17.195,17.645,,0.528,-5.918,-4.536,-7.824,,,,
20210520,KOSDAQ,40.0,43.4,46.061,57.543,42.457,62.884,19.359,23.097,17.757,36.048,17.142,19.12,19.12,0.685,-4.885,-3.233,-6.225,2.588,29.12,76.0,42.0
20210521,KOSDAQ,38.4,46.1,40.854,66.355,38.718,56.475,26.569,29.506,21.228,36.449,15.533,20.09,20.09,0.071,-3.27,-2.482,-4.928,1.901,29.181,62.0,37.0
20210523,KOSDAQ,37.4,38.8,63.017,67.557,38.451,0.0,30.04,32.31,23.632,0.0,15.378,16.319,,0.035,-2.53,-1.973,-4.351,,,,
20210524,KOSDAQ,30.4,37.1,39.119,61.415,32.043,26.035,24.166,20.961,20.961,30.04,16.358,20.59,20.59,-1.769,-3.567,-3.454,-4.973,-0.152,27.633,58.0,60.0
20210525,KOSDAQ,40.8,43.8,46.862,56.876,37.517,56.342,32.31,24.967,31.375,38.985,17.339,18.99,18.99,-0.377,-2.174,-2.919,-2.588,1.9,29.619,66.0,41.0
20210526,KOSDAQ,48.3,53.6,48.598,66.222,38.184,69.426,46.996,42.323,48.865,40.988,15.536,18.68,18.68,0.007,0.442,-0.877,0.877,3.191,30.221,74.0,32.0
20210527,KOSDAQ,52.8,56.7,51.669,64.753,42.857,76.769,47.931,53.672,50.334,43.391,15.688,18.29,18.29,0.809,0.711,0.135,1.388,4.255,30.672,90.0,34.0
20210528,KOSDAQ,53.7,55.8,57.143,64.219,43.925,70.494,49.933,49.666,51.268,61.415,15.725,17.31,17.31,1.131,1.061,-0.253,1.656,3.263,34.708,76.0,33.0
20210530,KOSDAQ,44.9,45.8,61.415,64.352,43.792,0.0,48.331,57.677,50.067,0.0,15.702,16.555,,1.105,0.77,0.456,1.354,,,,
20210531,KOSDAQ,55.6,58.2,58.211,66.756,45.527,79.706,46.061,53.672,50.467,65.554,15.484,17.04,17.04,1.528,0.356,0.146,1.464,4.928,36.206,98.0,33.0
20210601,KOSDAQ,56.2,57.4,62.35,66.355,45.928,75.834,47.397,50.601,48.999,69.693,15.512,16.48,16.48,1.772,0.643,-0.129,1.071,4.091,37.642,87.0,33.0
20210602,KOSDAQ,53.8,57.9,61.015,74.766,44.726,80.107,36.849,46.862,40.988,75.3,14.584,16.63,16.63,1.363,-1.178,-0.407,-0.671,5.152,39.692,103.0,35.0
20210603,KOSDAQ,55.6,62.3,55.674,77.837,48.064,76.903,51.001,52.203,50.2,78.905,14.027,17.48,17.48,2.25,1.183,-0.001,1.433,4.394,41.199,93.0,35.0
20210604,KOSDAQ,56.3,63.6,56.208,80.507,46.462,79.172,55.14,47.13,58.745,76.903,13.314,17.43,17.43,1.931,2.118,-0.363,3.546,4.845,40.242,99.0,35.0
20210606,KOSDAQ,55.9,55.7,88.385,87.45,45.794,0.0,62.884,51.802,67.156,0.0,11.736,13.659,,1.88,3.762,-0.016,5.186,,,,
20210607,KOSDAQ,55.3,65.1,58.211,90.654,45.26,78.505,53.939,37.784,58.211,77.036,10.586,17.04,17.04,1.678,1.98,-1.153,3.435,4.69,40.423,103.0,41.0
20210608,KOSDAQ,55.4,63.5,63.685,90.654,45.26,67.557,54.206,39.92,54.74,71.028,10.583,16.24,16.24,1.69,2.007,-0.99,2.774,3.099,38.597,80.0,39.0
20210609,KOSDAQ,53.6,62.0,61.415,89.453,41.789,66.756,51.669,40.721,57.677,70.36,10.843,16.58,16.58,0.926,1.692,-0.913,3.375,3.021,38.278,79.0,39.0
20210610,KOSDAQ,59.3,65.1,69.025,88.652,45.661,71.429,53.405,55.407,57.41,74.766,11.042,15.44,15.44,1.836,1.927,0.301,3.335,3.55,39.589,80.0,33.0
20210611,KOSDAQ,61.5,64.4,78.905,88.518,47.797,63.151,55.941,50.067,61.148,79.039,11.068,14.51,14.51,2.171,2.273,-0.13,3.964,2.719,41.482,68.0,32.0
20210613,KOSDAQ,55.5,53.7,94.393,88.385,47.664,0.0,54.606,42.991,55.541,0.0,11.069,13.172,,2.166,2.059,-0.693,3.08,,,,
20210614,KOSDAQ,64.9,67.8,79.039,88.919,51.535,70.093,61.282,54.606,62.35,77.437,10.924,14.46,14.46,2.8,3.291,0.259,4.243,3.323,40.723,78.0,34.0
20210615,KOSDAQ,65.7,68.2,80.507,88.785,51.402,74.766,61.148,52.47,62.216,79.573,10.924,14.33,14.33,2.789,3.287,0.049,4.242,4.003,42.243,87.0,34.0
20210616,KOSDAQ,67.4,74.3,75.3,98.398,51.802,74.9,72.897,65.154,63.418,80.507,8.153,14.7,14.7,2.895,5.285,1.011,4.415,4.072,42.809,89.0,35.0
20210617,KOSDAQ,67.0,75.4,71.963,100.0,55.14,80.107,65.688,69.025,56.342,81.175,6.943,14.98,14.98,3.411,4.329,1.376,3.245,5.2,43.981,104.0,35.0
20210618,KOSDAQ,71.8,78.4,76.769,98.665,60.614,83.578,71.295,74.9,57.944,82.777,7.776,14.62,14.62,4.627,5.157,2.017,3.542,6.02,45.871,112.0,32.0
20210620,KOSDAQ,63.9,63.7,99.733,98.932,60.347,0.0,65.02,65.154,53.405,0.0,7.512,10.575,,4.596,4.291,1.056,2.774,,,,
20210621,KOSDAQ,62.6,73.4,62.35,98.398,57.944,69.025,61.282,72.897,52.069,83.712,7.88,16.28,16.28,4.066,3.43,1.798,2.263,3.311,47.257,84.0,40.0
20210622,KOSDAQ,64.5,73.0,69.96,98.398,57.944,71.829,61.282,65.688,49.666,81.976,7.867,15.11,15.11,4.084,3.489,1.132,1.722,3.687,45.44,87.0,38.0
20210623,KOSDAQ,66.1,73.2,74.766,98.131,59.813,69.826,61.415,67.023,47.397,81.308,7.887,14.75,14.75,4.526,3.532,1.277,1.217,3.461,44.403,82.0,36.0
20210624,KOSDAQ,62.1,69.3,73.698,97.597,57.81,56.609,57.143,62.35,45.26,79.172,8.112,14.84,14.84,4.085,2.847,0.853,0.716,2.257,42.582,70.0,40.0
20210625,KOSDAQ,61.8,69.0,73.965,97.997,57.009,53.672,59.012,60.481,47.53,77.971,7.935,14.82,14.82,4.005,3.163,0.725,1.278,1.956,41.707,60.0,34.0
20210627,KOSDAQ,60.4,60.2,99.866,99.065,56.876,0.0,54.072,57.677,47.53,0.0,7.407,10.498,,3.978,2.216,0.509,1.328,,,,
20210628,KOSDAQ,65.5,72.9,73.965,98.798,59.813,70.093,58.344,65.688,50.334,77.704,7.44,14.8,14.8,4.54,3.071,1.163,1.852,3.536,41.613,78.0,31.0
20210629,KOSDAQ,69.1,75.3,78.104,98.665,62.75,71.562,61.415,76.101,48.999,78.238,7.49,14.52,14.52,4.993,3.538,2.1,1.661,3.687,42.066,81.0,32.0
20210630,KOSDAQ,73.0,77.9,81.976,98.398,65.821,71.429,66.489,85.581,53.138,76.502,7.616,14.17,14.17,5.726,4.473,3.103,2.645,3.687,41.116,83.0,34.0
20210701,KOSDAQ,75.1,80.5,80.107,98.264,68.358,76.903,69.559,90.521,58.745,75.701,7.666,14.33,14.33,6.265,5.022,3.968,3.632,4.515,40.756,95.0,35.0
20210702,KOSDAQ,78.6,82.4,87.316,100.0,69.426,73.031,78.638,90.921,64.619,75.968,6.718,13.74,13.74,6.459,6.068,4.028,4.635,3.837,40.918,84.0,33.0
20210704,KOSDAQ,69.4,69.4,100.0,100.0,68.892,0.0,70.761,86.649,57.41,0.0,6.373,9.743,,6.363,5.103,3.331,3.438,,,,
20210705,KOSDAQ,80.4,81.8,94.927,99.733,71.963,68.758,75.3,92.123,61.415,76.636,6.753,13.11,13.11,7.221,5.67,4.32,4.034,3.461,41.383,79.0,33.0
20210706,KOSDAQ,80.0,80.6,97.597,99.599,71.162,66.489,73.965,89.586,58.879,78.371,6.921,12.71,12.71,6.908,5.431,3.711,3.645,3.236,42.336,77.0,34.0
20210707,KOSDAQ,77.5,79.6,92.39,99.599,71.562,64.753,69.292,90.654,53.805,78.238,6.784,13.29,13.29,7.086,5.008,3.987,2.84,3.085,42.318,75.0,34.0
20210708,KOSDAQ,69.0,73.2,81.041,95.194,64.619,52.737,61.816,90.387,45.26,75.834,8.548,14.19,14.19,5.709,3.721,3.903,1.01,2.032,41.107,61.0,34.0
20210709,KOSDAQ,62.6,70.6,67.957,94.927,62.216,41.656,57.276,92.79,49.933,72.897,8.922,15.12,15.12,5.089,3.049,4.901,1.783,0.978,40.053,54.0,41.0
20210711,KOSDAQ,64.9,63.6,99.199,94.927,61.682,0.0,54.873,90.254,48.331,0.0,8.826,11.534,,5.03,2.512,3.951,1.562,,,,
20210712,KOSDAQ,69.4,72.0,87.717,96.395,63.284,62.75,50.334,79.306,46.729,77.036,8.026,13.62,13.62,5.547,1.847,2.503,1.18,2.935,41.614,70.0,31.0
20210713,KOSDAQ,75.4,74.5,98.131,95.06,68.358,67.423,55.674,80.507,47.664,74.232,8.438,12.55,12.55,6.363,2.7,2.595,1.426,3.311,40.718,76.0,32.0
20210714,KOSDAQ,75.9,75.9,95.861,95.861,69.025,68.491,59.947,80.507,51.936,72.23,8.118,12.97,12.97,6.463,3.362,2.621,2.206,3.456,39.964,79.0,33.0
20210715,KOSDAQ,79.1,79.0,95.194,94.793,72.497,74.232,64.219,87.45,58.344,71.295,8.501,13.04,13.04,7.335,4.226,3.542,3.554,4.132,39.707,86.0,31.0
20210716,KOSDAQ,76.4,77.1,92.39,94.526,71.295,69.96,60.347,86.649,53.805,66.489,8.566,13.23,13.23,7.037,3.494,3.473,2.831,3.606,38.54,82.0,34.0
20210718,KOSDAQ,68.7,67.5,99.199,95.327,70.761,0.0,62.483,91.455,54.339,0.0,8.346,11.184,,6.972,3.887,4.167,2.941,,,,
20210719,KOSDAQ,67.3,76.0,65.821,94.793,69.292,60.347,61.549,94.66,50.2,68.224,8.423,15.25,15.25,6.692,3.725,5.505,2.021,2.78,38.995,75.0,38.0
20210720,KOSDAQ,63.0,72.2,63.284,93.858,66.088,48.465,57.143,93.858,45.794,66.489,8.844,15.68,15.68,5.998,3.113,5.237,1.146,1.727,38.572,65.0,42.0
20210721,KOSDAQ,60.5,70.7,60.08,94.126,64.352,46.328,53.405,93.057,42.991,68.758,8.766,16.12,16.12,5.768,2.37,4.974,0.629,1.499,39.062,58.0,38.0
20210722,KOSDAQ,67.2,72.8,74.633,93.458,68.758,55.007,54.873,89.052,44.326,76.903,9.013,14.6,14.6,6.519,2.712,3.822,0.996,2.322,41.691,69.0,38.0
20210723,KOSDAQ,68.4,73.4,77.036,93.591,70.628,57.143,53.672,88.652,43.124,75.701,8.85,14.42,14.42,6.949,2.48,3.762,0.682,2.547,41.324,70.0,36.0
20210725,KOSDAQ,64.8,63.3,99.065,94.126,69.96,0.0,49.533,80.908,41.389,0.0,8.712,11.451,,6.819,1.918,2.76,0.265,,,,
20210726,KOSDAQ,58.0,67.9,59.947,92.924,65.02,49.666,43.658,79.439,36.716,67.423,9.184,16.05,16.05,5.927,0.91,2.642,-0.798,1.873,38.888,65.0,40.0
20210727,KOSDAQ,57.7,66.7,62.617,92.657,62.884,49.533,43.525,75.567,33.511,67.423,9.199,15.75,15.75,5.705,0.806,2.307,-1.3,1.87,38.936,64.0,39.0
20210728,KOSDAQ,48.7,58.3,59.413,91.455,56.075,33.511,32.977,56.208,25.768,61.949,9.397,16.11,16.11,4.504,-1.112,0.599,-2.88,0.598,37.179,54.0,46.0
20210729,KOSDAQ,55.9,63.5,63.551,88.785,60.881,46.729,38.451,69.96,37.116,61.949,9.861,15.58,15.58,5.254,-0.079,1.813,-0.664,1.644,37.187,61.0,39.0
20210730,KOSDAQ,44.4,54.2,51.936,84.646,52.336,23.632,30.04,61.148,31.242,58.077,10.749,17.3,17.3,3.861,-1.549,0.978,-1.689,0.075,35.814,51.0,50.0
20210801,KOSDAQ,56.2,53.4,98.398,88.785,51.535,0.0,37.25,64.085,36.716,0.0,9.846,12.279,,3.773,-0.323,1.225,-0.729,,,,
20210802,KOSDAQ,52.3,60.3,61.949,88.518,55.007,37.383,43.525,57.41,42.323,55.407,9.909,15.77,15.77,4.347,0.862,0.704,0.576,0.822,35.17,61.0,50.0
20210803,KOSDAQ,54.3,59.3,71.429,88.385,53.672,40.454,42.59,48.732,41.522,51.402,9.936,14.78,14.78,4.067,0.698,0.101,0.325,1.046,34.129,62.0,48.0
20210804,KOSDAQ,58.6,62.8,71.429,85.314,60.614,52.47,46.195,50.334,44.459,57.143,10.54,14.77,14.77,5.126,1.285,0.24,1.025,2.091,35.483,62.0,34.0
20210805,KOSDAQ,65.5,68.0,75.434,83.712,66.088,67.957,46.862,66.355,50.2,66.756,10.842,14.53,14.53,6.147,1.556,1.41,2.041,3.435,38.745,79.0,33.0
20210806,KOSDAQ,66.3,67.4,79.973,83.712,65.554,67.824,46.595,64.219,46.996,72.764,10.839,14.18,14.18,6.044,1.418,1.248,1.444,3.435,40.255,82.0,36.0
20210808,KOSDAQ,59.7,56.3,97.063,85.848,64.753,0.0,41.389,61.415,40.187,0.0,10.397,12.682,,5.93,0.521,1.003,0.1,,,,
20210809,KOSDAQ,64.6,66.9,78.505,86.115,64.085,67.557,42.59,64.352,40.854,64.219,10.356,14.28,14.28,5.837,0.762,1.266,0.256,3.435,38.037,85.0,39.0
20210810,KOSDAQ,56.7,59.3,75.3,83.979,58.211,39.653,38.184,61.949,34.446,59.68,10.728,14.52,14.52,4.952,0.009,1.038,-0.953,1.046,36.618,65.0,51.0
20210811,KOSDAQ,52.8,58.3,65.688,84.112,57.944,30.708,40.053,59.947,39.653,57.143,10.7,15.12,15.12,4.847,0.199,0.921,-0.043,0.523,35.684,55.0,48.0
20210812,KOSDAQ,60.7,62.0,80.641,85.047,58.478,42.323,44.192,69.826,38.718,53.138,10.477,14.09,14.09,4.976,1.001,1.754,-0.269,1.27,34.658,72.0,55.0
20210813,KOSDAQ,46.8,52.0,63.284,80.507,49.399,11.482,37.784,64.753,32.977,45.527,11.459,15.45,15.45,3.577,-0.12,1.268,-1.284,-1.269,32.734,60.0,77.0
20210815,KOSDAQ,53.3,49.9,92.523,81.308,49.132,0.0,33.244,68.091,29.239,0.0,11.072,13.174,,3.506,-0.902,1.526,-1.899,,,,
20210816,KOSDAQ,52.7,49.0,94.66,82.377,48.465,0.0,30.708,63.284,25.634,0.0,10.887,13.039,,3.429,-1.395,1.16,-2.663,,,,
20210817,KOSDAQ,32.6,35.2,56.876,65.421,31.242,4.806,16.422,38.852,13.485,28.972,14.703,16.34,16.34,0.429,-4.211,-0.79,-6.412,-4.773,29.233,47.0,111.0
20210818,KOSDAQ,38.5,37.8,63.418,61.148,36.582,10.147,24.166,41.656,19.893,30.708,15.152,15.48,15.48,1.372,-2.534,-0.487,-4.09,-1.638,29.444,50.0,72.0
20210819,KOSDAQ,26.8,25.5,48.999,44.726,22.697,2.804,12.951,35.113,11.482,20.294,18.133,17.82,17.82,-1.627,-5.294,-1.127,-7.186,-7.893,26.776,42.0,148.0
20210820,KOSDAQ,23.0,20.5,44.593,36.048,16.021,2.136,9.212,35.648,7.744,12.283,19.42,18.92,18.92,-3.943,-6.544,-1.096,-8.805,-11.69,22.053,44.0,201.0
20210822,KOSDAQ,21.6,20.2,44.192,39.519,15.888,0.0,7.21,30.04,5.607,0.0,18.993,18.958,,-3.953,-7.301,-1.684,-10.113,,,,
20210823,KOSDAQ,33.9,27.7,51.669,31.242,23.097,28.972,19.359,46.061,14.82,15.888,21.42,17.29,17.29,-1.472,-3.681,-0.18,-5.913,0.372,23.882,52.0,47.0
20210824,KOSDAQ,44.4,34.0,63.017,28.571,31.642,45.127,29.239,50.868,25.901,22.563,22.791,15.62,15.62,0.466,-1.742,0.257,-2.831,1.564,27.578,55.0,34.0
20210825,KOSDAQ,44.7,34.1,64.219,29.105,33.511,41.121,28.438,53.672,24.7,22.163,22.72,15.48,15.48,0.881,-1.929,0.436,-3.127,1.191,27.545,49.0,33.0
20210826,KOSDAQ,46.2,37.2,58.745,28.972,34.713,46.595,30.841,70.895,23.364,25.501,22.752,16.15,16.15,1.104,-1.512,1.843,-3.377,1.711,28.326,60.0,37.0
20210827,KOSDAQ,45.1,36.6,58.478,30.174,36.449,40.854,26.168,74.232,19.092,22.964,22.352,16.17,16.17,1.365,-2.33,2.135,-4.598,1.19,27.716,52.0,36.0
20210829,KOSDAQ,29.7,28.3,35.781,30.975,35.781,0.0,20.828,60.08,17.891,0.0,21.894,21.077,,1.322,-3.401,0.941,-4.994,,,,
20210830,KOSDAQ,45.9,36.7,61.015,30.441,39.519,44.726,24.299,63.818,19.493,33.378,22.162,15.88,15.88,2.096,-2.638,1.22,-4.597,1.56,29.821,58.0,37.0
20210831,KOSDAQ,50.3,37.9,71.429,30.307,43.925,49.666,28.438,48.999,24.7,33.645,22.32,14.76,14.76,2.685,-2.026,0.148,-3.204,1.932,29.851,62.0,36.0
20210901,KOSDAQ,51.3,39.6,68.892,29.907,47.931,47.263,33.111,51.135,29.506,40.988,22.513,14.96,14.96,3.389,-1.323,0.315,-2.142,1.783,31.559,59.0,35.0
